LONG_EAST,LAT_NORTH,TOPOGRAPHY,MOLA_RANGE,PLANET_RAD,C,A,EMPHEMERIS_TIME,UTC,ORBIT
171.19501,0.50294,-1433.26259,395824.13553,3385404.40342,1.16087,0.00752,10564373.82730,2000-05-02T18:52:30.850,15079.05822
171.20500,0.19330,-1408.08992,395710.65474,3385391.88330,1.15565,0.00755,10592731.28525,2000-05-03T02:45:11.875,15082.29826
171.21500,0.56104,-1419.50738,395842.77729,3385375.14059,1.15158,0.01021,10555704.93203,2000-05-02T16:28:20.466,15075.95978
171.22500,0.40113,-1418.88670,395752.27835,3385438.11697,1.15498,0.00984,10524663.80000,2000-05-02T07:50:35.696,15070.64849
171.23499,0.35024,-1413.92127,395781.13406,3385375.32341,1.15219,0.01004,10611952.27502,2000-05-03T08:05:41.845,15082.80903
171.24500,0.48318,-1427.14936,395821.17512,3385390.51604,1.15030,0.00998,10558438.71602,2000-05-02T17:13:42.941,15074.73625
171.25499,0.42219,-1424.18598,395782.52032,3385401.30294,1.15967,0.00980,10508493.16591,2000-05-02T03:21:18.182,15066.16815
171.26500,0.24490,-1415.79978,395704.28011,3385428.47399,1.16341,0.01007,10666530.37707,2000-05-03T23:15:22.870,15090.80920
171.27500,0.74527,-1429.84113,395968.98636,3385355.67448,1.15986,0.00732,10488658.89025,2000-05-01T21:50:46.082,15061.55544
171.28500,0.30931,-1420.43851,395724.37608,3385435.45339,1.15745,0.00807,10576864.21708,2000-05-02T22:20:54.262,15078.68980
171.29499,0.57491,-1431.22204,395875.72819,3385361.94835,1.15927,0.00818,10655124.05099,2000-05-03T20:05:07.303,15090.37599
171.30499,0.29890,-1420.20079,395752.64418,3385404.83693,1.16151,0.00821,10578628.78970,2000-05-02T22:50:23.822,15081.27766
171.31499,0.42944,-1435.59726,395790.62908,3385398.18585,1.15722,0.00786,10580953.46130,2000-05-02T23:29:00.042,15077.56994
171.32501,0.27179,-1427.64231,395764.01826,3385378.13041,1.15459,0.00822,10641083.03859,2000-05-03T16:11:15.055,15087.13259
171.33500,0.59086,-1444.50114,395894.40384,3385359.11094,1.15771,0.00778,10532417.59448,2000-05-02T09:59:58.602,15072.35217
171.34501,0.58138,-1450.15192,395866.90371,3385397.06706,1.15573,0.00805,10511874.34100,2000-05-02T04:17:40.676,15071.21999
171.35500,0.40882,-1436.42512,395785.47971,3385401.60768,1.15333,0.00750,10642013.90018,2000-05-03T16:26:42.913,15084.24769
171.36499,0.50520,-1447.41496,395827.67727,3385404.64240,1.15451,0.00727,10625562.91745,2000-05-03T11:52:19.031,15084.30404
171.37499,0.39617,-1437.85447,395813.59273,3385398.08022,1.16074,0.00845,10556883.79870,2000-05-02T16:47:56.668,15078.21536
171.38499,0.55826,-1444.19054,395864.30106,3385363.70574,1.15380,0.00721,10604821.77197,2000-05-03T06:06:41.837,15078.89082
171.39499,0.08798,-1428.08986,395673.68381,3385403.70563,1.15708,0.00829,10603621.17006,2000-05-03T05:46:49.893,15086.70189
171.40500,0.63022,-1452.70621,395871.66684,3385406.13544,1.15695,0.00701,10527088.72582,2000-05-02T08:31:05.445,15070.56071
171.41500,0.19749,-1428.69168,395694.49251,3385415.52661,1.15273,0.00652,10556744.99510,2000-05-02T16:45:31.520,15070.68415
171.42499,0.11516,-1430.06620,395685.08139,3385407.02883,1.15567,0.00782,10598964.32048,2000-05-03T04:29:07.864,15082.42217
171.43499,0.69591,-1450.29961,395946.70686,3385366.85050,1.15694,0.00658,10543619.78377,2000-05-02T13:06:42.035,15074.51609
171.44499,0.27544,-1433.56316,395752.43588,3385407.52281,1.16167,0.00588,10474308.45090,2000-05-01T17:51:37.361,15062.43045
171.45499,0.22879,-1435.39467,395787.12403,3385402.95582,1.16045,0.00657,10525971.03054,2000-05-02T08:12:43.425,15069.09430
171.46499,0.22699,-1439.38247,395671.26598,3385412.71975,1.14469,0.00597,10640869.15440,2000-05-03T16:07:25.556,15085.21203
171.47500,0.39108,-1446.54995,395796.46094,3385362.55006,1.15295,0.00588,10510898.10182,2000-05-02T04:01:25.151,15072.09001
171.48500,0.30211,-1441.78255,395786.10354,3385343.18304,1.15791,0.00671,10528263.75371,2000-05-02T08:50:45.881,15069.70564
171.49500,0.69844,-1464.44711,395898.81597,3385349.36555,1.15363,0.00923,10652727.34392,2000-05-03T19:25:08.350,15091.27537
171.50499,0.13739,-1439.32275,395683.45679,3385384.42285,1.15411,0.00841,10466371.73621,2000-05-01T15:39:14.147,15062.21723
171.51499,0.54832,-1457.04466,395837.59392,3385362.23832,1.14998,0.00915,10582357.55078,2000-05-02T23:52:23.053,15077.05019
171.52498,0.31614,-1444.83660,395762.11096,3385386.27313,1.15332,0.00823,10518295.86386,2000-05-02T06:04:36.036,15070.57621
171.53501,0.27232,-1444.50915,395745.36383,3385349.32866,1.14519,0.00918,10612783.54888,2000-05-03T08:19:23.425,15085.08825
171.54500,0.75503,-1465.56301,395968.41960,3385331.75233,1.15399,0.01004,10700701.86734,2000-05-04T08:44:45.576,15095.40771
171.55499,0.42518,-1443.94898,395817.72612,3385347.97336,1.15144,0.00975,10501366.39536,2000-05-02T01:22:30.351,15068.55512
171.56500,0.36744,-1439.85111,395797.95546,3385367.46266,1.15199,0.00762,10504771.38626,2000-05-02T02:19:11.827,15069.30644
171.57501,0.46894,-1445.53071,395846.05998,3385360.48282,1.15347,0.00609,10630601.47793,2000-05-03T13:16:27.390,15087.21640
171.58499,0.61234,-1449.68765,395884.57906,3385380.99078,1.15695,0.00699,10591580.80791,2000-05-03T02:26:04.088,15081.22677
171.59500,0.58116,-1447.79639,395883.66229,3385368.70269,1.15374,0.00572,10565237.93944,2000-05-02T19:06:59.117,15076.11341
171.60500,0.00847,-1412.67231,395706.93700,3385335.13767,1.15336,0.00670,10576713.60038,2000-05-02T22:18:14.402,15075.24640
171.61500,0.51706,-1435.28690,395882.09982,3385350.76423,1.15089,0.00579,10594978.62106,2000-05-03T03:22:46.223,15083.64268
171.62500,-0.06334,-1411.00771,395616.43262,3385383.90595,1.14445,0.00640,10690836.84719,2000-05-04T06:00:08.750,15091.91313
171.63500,0.63232,-1446.17440,395910.21250,3385344.81010,1.15145,0.00695,10549488.46728,2000-05-02T14:44:36.597,15072.76597
171.64500,0.62936,-1443.07506,395908.11775,3385371.79226,1.15145,0.00606,10572068.14049,2000-05-02T21:00:39.512,15078.33745
171.65501,0.47161,-1433.37591,395838.19455,3385365.36404,1.14799,0.00728,10603011.11167,2000-05-03T05:36:27.402,15082.56516
171.66500,0.36504,-1433.56087,395824.87601,3385369.36267,1.15228,0.00637,10676473.93248,2000-05-04T02:01:03.907,15090.49219
171.67500,0.67624,-1446.07845,396007.45057,3385358.81327,1.14882,0.00765,10639065.94095,2000-05-03T15:37:21.146,15091.53794
171.68499,0.44826,-1434.43671,395922.10187,3385374.14343,1.14695,0.00791,10656644.61136,2000-05-03T20:30:22.588,15090.34954
171.69501,0.20566,-1423.23980,395846.42772,3385381.67839,1.14764,0.00716,10606153.11754,2000-05-03T06:28:58.736,15080.11491
171.70501,0.77132,-1443.19503,396095.52192,3385343.23402,1.14707,0.00610,10652270.34163,2000-05-03T19:17:32.932,15089.93280
171.71500,0.09410,-1417.12113,395885.32782,3385395.52559,1.15329,0.00640,10669205.42807,2000-05-03T23:59:44.790,15092.83249
171.72502,0.49342,-1427.92467,396065.25930,3385353.47030,1.15324,0.00590,10646712.92570,2000-05-03T17:44:55.695,15088.92681
171.73501,0.22827,-1421.69302,395891.31105,3385423.70004,1.14785,0.00741,10647732.22461,2000-05-03T18:01:51.274,15089.73822
171.74500,0.31719,-1420.87852,395937.47505,3385383.29573,1.14570,0.00861,10608621.17365,2000-05-03T07:10:01.561,15085.70848
171.75499,0.12982,-1412.68647,395865.01943,3385408.99170,1.15169,0.00813,10656522.21570,2000-05-03T20:28:28.492,15090.00138
171.76499,0.67257,-1431.57989,396101.46914,3385363.79776,1.15508,0.00806,10662337.13997,2000-05-03T22:05:22.952,15096.93392
171.77500,0.42829,-1429.29600,395953.55881,3385393.60134,1.14612,0.00766,10678956.07741,2000-05-04T02:42:16.571,15096.61158
171.78501,0.21802,-1423.00011,395850.98078,3385420.63373,1.14419,0.00755,10637105.28513,2000-05-03T15:04:43.909,15094.06415
171.79500,0.22509,-1423.42410,395910.86209,3385388.92283,1.14767,0.00754,10501568.31975,2000-05-02T01:25:55.925,15070.99036
171.80499,0.21909,-1417.75360,396035.18991,3385376.92905,1.14549,0.00735,10618628.18171,2000-05-03T09:56:47.320,15086.17788
171.81502,0.33335,-1424.74181,396151.70822,3385353.57761,1.14839,0.00767,10655618.55128,2000-05-03T20:13:27.638,15094.29684
171.82501,0.26580,-1433.04184,395963.35790,3385410.10619,1.13684,0.00776,10600853.26137,2000-05-03T05:00:24.012,15081.21179
171.83501,0.36708,-1435.53097,396042.52383,3385361.05104,1.14366,0.00674,10627838.34785,2000-05-03T12:30:15.365,15087.67436
171.84500,0.34130,-1438.20953,395975.52806,3385396.86895,1.14465,0.00735,10623227.64742,2000-05-03T11:13:32.934,15081.88959
171.85501,0.63459,-1451.25635,396112.67372,3385382.40570,1.14457,0.00756,10642112.17583,2000-05-03T16:28:08.193,15090.19002
171.86499,0.23465,-1433.34308,395904.86219,3385385.93943,1.14530,0.00701,10471184.31239,2000-05-01T16:59:22.333,15063.62972
171.87499,0.40871,-1443.24858,395988.83161,3385395.48849,1.14400,0.00539,10734668.77038,2000-05-04T18:10:40.671,15100.96855
171.88500,0.58116,-1442.48795,396070.94337,3385363.80813,1.13758,0.00645,10495202.59752,2000-05-01T23:39:37.285,15067.21265
171.89498,0.51310,-1438.41741,396032.57455,3385370.09943,1.13418,0.00605,10629817.75616,2000-05-03T13:03:18.498,15086.61453
171.90500,-0.11377,-1415.34904,395770.02176,3385399.94038,1.13424,0.00716,10547150.33326,2000-05-02T14:05:21.803,15070.72633
171.91502,0.46251,-1437.08456,395968.72564,3385378.12313,1.12803,0.00556,10498322.60259,2000-05-02T00:31:41.565,15067.08549
171.92499,0.28815,-1435.47738,395852.67202,3385438.21883,1.13511,0.00578,10592273.27626,2000-05-03T02:37:35.004,15078.99146
171.93498,0.39911,-1434.95594,395934.23405,3385387.64006,1.13623,0.00703,10522964.71515,2000-05-02T07:22:21.651,15070.36126
171.94498,0.33242,-1432.24938,395930.48398,3385392.46566,1.13789,0.00652,10566099.12967,2000-05-02T19:21:22.756,15076.69221
171.95500,0.31955,-1434.04019,395906.12870,3385392.10145,1.12967,0.00766,10591133.45690,2000-05-03T02:18:37.861,15082.24504
171.96500,0.70833,-1448.35233,396024.42472,3385398.65396,1.13018,0.00768,10619344.03911,2000-05-03T10:08:46.305,15081.09445
171.97500,0.61197,-1440.51722,396005.59518,3385418.11218,1.14262,0.00700,10579998.16328,2000-05-02T23:13:11.576,15076.63858
171.98502,0.23539,-1413.02492,395859.53266,3385436.52643,1.14577,0.00709,10465319.97936,2000-05-01T15:21:53.157,15063.80602
171.99499,0.34638,-1431.01997,395858.48772,3385403.43404,1.13625,0.00829,10617287.50596,2000-05-03T09:34:20.592,15086.63511
172.00500,0.52704,-1433.25626,395955.81756,3385369.38527,1.13651,0.00682,10617663.30683,2000-05-03T09:40:39.625,15085.46146
172.01500,0.40816,-1427.16401,395893.23191,3385395.33621,1.14161,0.00716,10609403.22466,2000-05-03T07:22:49.746,15081.85550
172.02499,0.53643,-1428.34461,395976.36994,3385370.33190,1.13639,0.00772,10588151.65615,2000-05-03T01:28:40.649,15080.78193
172.03500,0.59194,-1429.05213,395990.26612,3385364.44666,1.14139,0.00720,10582649.77962,2000-05-02T23:57:09.074,15078.83599
172.04500,0.64549,-1434.16556,395986.05138,3385365.26655,1.14692,0.00809,10583434.07164,2000-05-03T00:10:06.558,15079.52699
172.05500,0.48666,-1428.17188,395904.76174,3385387.41480,1.13850,0.00738,10591452.04541,2000-05-03T02:23:40.900,15081.08638
172.06501,0.34949,-1428.43752,395852.78862,3385385.09001,1.13744,0.00682,10729489.58030,2000-05-04T16:44:19.946,15101.28547
172.07499,0.99158,-1456.89656,396128.55129,3385357.48558,1.14697,0.00535,10605200.76004,2000-05-03T06:12:55.022,15081.87984
172.08500,0.52774,-1439.78596,395959.01288,3385356.71008,1.14145,0.00695,10649345.76179,2000-05-03T18:28:45.217,15087.37733
172.09501,0.31580,-1429.29628,395855.81825,3385371.02016,1.13964,0.00749,10551914.20458,2000-05-02T15:24:48.335,15077.56910
172.10500,0.64287,-1438.74700,395940.16178,3385382.48593,1.13329,0.00764,10652175.57034,2000-05-03T19:15:48.487,15089.48638
172.11500,0.32282,-1428.20196,395826.86039,3385395.63934,1.13816,0.00830,10629784.91732,2000-05-03T13:02:40.521,15083.28246
172.12502,0.42371,-1428.92417,395882.43105,3385354.01852,1.13502,0.00860,10725597.37279,2000-05-04T15:39:33.767,15100.86940
172.13502,0.22491,-1420.81282,395791.50406,3385362.76631,1.13550,0.00920,10542704.52424,2000-05-02T12:51:20.809,15074.02369
172.14500,0.19214,-1420.80253,395731.63894,3385404.95561,1.13865,0.00942,10590360.51126,2000-05-03T02:05:33.881,15081.41916
172.15499,0.80439,-1443.02181,396012.54798,3385372.26297,1.13186,0.01008,10676246.15373,2000-05-04T01:56:59.132,15090.05870
172.16498,0.36074,-1422.37088,395845.42988,3385347.39674,1.13615,0.00735,10695618.79753,2000-05-04T07:19:57.862,15097.09151
172.17501,0.28715,-1430.77876,395793.35491,3385405.23303,1.14243,0.00869,10683040.31277,2000-05-04T03:50:15.326,15092.58049
172.18500,0.64730,-1443.91506,395958.69556,3385357.85228,1.13434,0.00772,10625972.18697,2000-05-03T11:59:01.192,15084.12039
172.19500,0.09053,-1428.18357,395721.05871,3385387.76154,1.12705,0.00791,10721926.21203,2000-05-04T14:38:22.083,15097.63918
172.20499,0.43486,-1437.35766,395843.51448,3385371.40677,1.13133,0.00738,10641791.46201,2000-05-03T16:22:45.128,15086.23993
172.21501,0.27348,-1429.37729,395817.98012,3385364.34949,1.14213,0.00715,10626084.04760,2000-05-03T12:01:01.338,15084.97444
172.22501,0.26948,-1435.50791,395758.97930,3385402.06495,1.13014,0.00683,10638961.79813,2000-05-03T15:35:32.324,15086.93125
172.23500,0.67043,-1454.69165,395958.45657,3385355.60069,1.13561,0.00698,10649222.02701,2000-05-03T18:26:40.636,15088.19775
172.24501,0.79724,-1461.65820,395990.62071,3385375.39578,1.13734,0.00685,10714545.86875,2000-05-04T12:35:21.138,15097.87077
172.25498,0.31640,-1441.75649,395808.35376,3385388.74009,1.14284,0.00610,10663447.93535,2000-05-03T22:23:48.216,15091.04650
172.26501,0.44265,-1446.09330,395837.39625,3385386.02514,1.13158,0.00847,10799835.01403,2000-05-05T12:16:50.106,15108.51655
172.27499,0.40257,-1446.82500,395818.44525,3385384.58952,1.13457,0.00932,10654087.96826,2000-05-03T19:47:44.369,15090.23209
172.28499,0.29190,-1444.81522,395805.24648,3385370.87148,1.14224,0.00834,10643547.72331,2000-05-03T16:51:58.578,15089.42786
172.29501,0.70988,-1461.11419,395999.19749,3385363.28845,1.15140,0.00679,10613197.17517,2000-05-03T08:26:21.642,15081.23671
172.30499,0.30843,-1442.13369,395811.00165,3385378.88399,1.14206,0.00751,10740015.77779,2000-05-04T19:39:47.590,15103.53668
172.31499,0.28770,-1438.03262,395797.61714,3385377.09142,1.14300,0.00626,10664978.61416,2000-05-03T22:49:03.054,15092.41660
172.32501,0.58176,-1454.83991,395885.52068,3385376.33621,1.13779,0.01118,10675480.30571,2000-05-04T01:44:20.975,15091.21153
172.33501,0.36797,-1442.87099,395829.38160,3385374.25622,1.14434,0.01080,10699325.51541,2000-05-04T08:21:37.326,15098.85242
172.34500,0.58022,-1453.75064,395927.18255,3385366.23268,1.14003,0.00986,10606171.10797,2000-05-03T06:28:56.543,15083.92595
172.35502,0.45719,-1443.52430,395834.36437,3385360.65411,1.14122,0.01045,10652528.59697,2000-05-03T19:21:47.931,15091.66509
172.36498,0.07323,-1428.80073,395671.89863,3385400.94949,1.13956,0.00916,10761961.88649,2000-05-05T01:45:25.709,15106.39994
172.37500,0.48403,-1443.55507,395837.07658,3385384.92797,1.13626,0.01059,10585885.74170,2000-05-03T00:50:57.375,15077.01567
172.38499,0.40085,-1443.33325,395861.67531,3385381.14031,1.13893,0.00986,10686723.80825,2000-05-04T04:51:33.756,15095.35220
172.39497,0.10766,-1425.05597,395717.06099,3385368.82335,1.14017,0.00970,10549510.44415,2000-05-02T14:44:40.835,15075.24524
172.40497,0.29558,-1423.44806,395826.35601,3385365.12098,1.14942,0.00912,10690068.78329,2000-05-04T05:47:15.912,15095.04850
172.41500,0.41912,-1439.16798,395843.76476,3385330.50820,1.14294,0.00682,10698998.41680,2000-05-04T08:16:15.374,15095.00245
172.42499,0.73314,-1459.87193,395947.72453,3385356.72877,1.14547,0.00760,10624392.64685,2000-05-03T11:32:44.721,15086.36228
172.43500,0.31453,-1438.16539,395792.30247,3385353.21102,1.14100,0.00667,10663722.81742,2000-05-03T22:28:19.923,15087.74419
172.44501,0.35995,-1440.49292,395807.88753,3385340.78933,1.13905,0.00718,10699253.05429,2000-05-04T08:20:25.272,15100.01825
172.45499,0.58674,-1456.23102,395888.51797,3385353.60618,1.13655,0.00794,10706392.36421,2000-05-04T10:19:35.408,15097.63116
172.46501,0.85013,-1462.25964,396038.00555,3385307.41180,1.13425,0.00682,10667438.60160,2000-05-03T23:30:15.068,15091.00700
172.47502,0.16582,-1435.76057,395759.63458,3385339.85912,1.12654,0.00911,10655352.97863,2000-05-03T20:08:48.283,15086.19859
172.48501,0.27681,-1443.70764,395780.21203,3385340.26154,1.12563,0.00930,10679621.69774,2000-05-04T02:53:16.390,15095.55394
172.49499,0.33709,-1442.45120,395809.99615,3385335.37800,1.12659,0.00910,10672662.22200,2000-05-04T00:57:20.145,15091.71521
172.50501,0.63789,-1460.36235,395942.04357,3385330.56064,1.12546,0.00887,10721882.37465,2000-05-04T14:37:45.523,15103.59573
172.51501,0.40906,-1450.88962,395824.76768,3385358.00315,1.11526,0.00868,10689318.02633,2000-05-04T05:34:48.710,15092.57741
172.52498,0.13572,-1435.29470,395757.35125,3385335.45682,1.12117,0.00951,10649801.28460,2000-05-03T18:36:20.901,15091.01963
172.53500,0.54051,-1451.37428,395894.31661,3385339.91315,1.12847,0.00843,10689276.78480,2000-05-04T05:34:11.338,15096.67689
172.54500,0.21622,-1436.60015,395842.59607,3385325.92509,1.12735,0.00861,10642022.62615,2000-05-03T16:26:45.985,15089.51135
172.55499,0.35214,-1448.30490,395857.09295,3385354.22337,1.13400,0.00915,10741033.68539,2000-05-04T19:57:00.572,15102.01667
172.56499,0.17392,-1435.44271,395678.40141,3385360.65064,1.12950,0.01107,10766839.28129,2000-05-05T03:06:56.677,15104.60227
172.57500,0.45461,-1448.19581,395795.12060,3385359.42519,1.13128,0.01104,10705618.75274,2000-05-04T10:06:27.170,15096.77054
172.58499,0.79356,-1463.48920,395929.43122,3385356.38979,1.13295,0.01126,10807772.06943,2000-05-05T14:29:06.252,15110.44972
172.59501,0.30290,-1438.10303,395707.13421,3385355.93223,1.12901,0.01072,10696570.06046,2000-05-04T07:35:42.817,15101.06588
172.60499,0.27088,-1444.00994,395737.07723,3385368.65731,1.12556,0.00933,10793147.81964,2000-05-05T10:25:24.588,15108.90701
172.61499,0.21790,-1443.63475,395707.63243,3385361.47835,1.12874,0.01075,10753170.54579,2000-05-04T23:19:08.207,15102.82439
172.62499,0.37051,-1452.91969,395751.50046,3385375.61884,1.12471,0.01060,10798374.16442,2000-05-05T11:52:31.456,15111.61980
172.63499,0.54287,-1453.62941,395823.12740,3385353.95627,1.12450,0.01134,10752318.44813,2000-05-04T23:04:55.233,15102.85083
172.64498,0.31722,-1448.79392,395726.51953,3385372.05228,1.13112,0.01054,10663649.14608,2000-05-03T22:27:03.538,15091.05316
172.65501,0.77815,-1464.90598,395934.87068,3385340.26382,1.12734,0.01028,10778627.61321,2000-05-05T06:23:29.965,15106.42767
172.66501,0.58848,-1465.09818,395863.28172,3385354.73513,1.12806,0.01048,10703020.25124,2000-05-04T09:23:09.460,15099.09222
172.67500,0.35046,-1439.85242,395768.98449,3385325.16139,1.12861,0.00865,10642431.92343,2000-05-03T16:33:21.561,15089.17127
172.68499,0.59500,-1454.61125,395868.08436,3385332.84251,1.13015,0.00962,10664568.76721,2000-05-03T22:42:24.133,15083.74716
172.69500,0.32620,-1445.80175,395722.58663,3385384.81425,1.12966,0.01232,10719111.31404,2000-05-04T13:51:31.118,15102.69968
172.70499,0.20907,-1442.29904,395671.45494,3385386.58843,1.12730,0.00927,10628358.18087,2000-05-03T12:38:50.296,15087.06147
172.71499,0.64456,-1449.38486,395897.14125,3385316.95558,1.12952,0.00920,10702391.02933,2000-05-04T09:12:43.790,15101.12147
172.72500,0.32677,-1446.86701,395704.49729,3385376.11539,1.12536,0.01132,10699460.24155,2000-05-04T08:23:53.046,15092.16817
172.73499,0.50264,-1452.09455,395861.81136,3385321.32062,1.12167,0.01102,10677425.58278,2000-05-04T02:16:39.758,15094.00343
172.74501,0.37351,-1449.96947,395745.28074,3385377.22601,1.12696,0.01089,10786021.65216,2000-05-05T08:26:27.081,15109.04923
172.75502,0.33725,-1444.27453,395731.08731,3385359.72948,1.13014,0.01195,10717926.82441,2000-05-04T13:31:40.595,15100.05445
172.76500,0.44635,-1443.38269,395788.72569,3385359.35563,1.13356,0.01217,10741977.85412,2000-05-04T20:12:35.808,15100.22401
172.77499,0.46701,-1445.15021,395822.77489,3385338.53615,1.13316,0.01122,10804570.66007,2000-05-05T13:35:42.225,15110.88608
172.78499,0.37068,-1439.89047,395751.63342,3385370.18194,1.13351,0.01086,10653479.64074,2000-05-03T19:37:36.431,15092.46815
172.79500,0.57841,-1443.55854,395856.75104,3385340.39454,1.14376,0.00975,10823569.16284,2000-05-05T18:52:25.416,15112.22873
172.80502,0.05085,-1420.03932,395626.63083,3385378.53146,1.14238,0.01014,10667399.16213,2000-05-03T23:29:25.253,15091.39184
172.81500,0.29342,-1428.80361,395702.03365,3385387.80039,1.13420,0.00903,10797700.14630,2000-05-05T11:41:14.037,15111.03161
172.82499,0.54911,-1436.84578,395795.65920,3385399.31636,1.13832,0.00834,10716147.24523,2000-05-04T13:01:59.446,15100.75592
172.83499,0.68566,-1441.00622,395919.39905,3385339.43350,1.14660,0.00845,10774176.20235,2000-05-05T05:09:02.381,15105.49670
172.84501,0.54446,-1432.52401,395819.56724,3385396.38072,1.14065,0.00869,10709144.81770,2000-05-04T11:05:15.838,15097.79766
172.85500,0.77929,-1436.79870,395920.47604,3385369.29521,1.14374,0.00832,10691883.87911,2000-05-04T06:17:36.144,15091.46092
172.86500,0.54961,-1427.29266,395822.28661,3385386.17435,1.14381,0.00943,10753259.54654,2000-05-04T23:20:36.509,15104.42211
172.87500,0.80746,-1441.21459,395918.79723,3385385.33248,1.13805,0.00797,10748588.37719,2000-05-04T22:02:48.015,15106.40249
172.88499,0.28456,-1420.33057,395688.24512,3385396.71680,1.12973,0.00936,10734119.32416,2000-05-04T18:01:29.767,15098.81618
172.89500,0.52089,-1431.46047,395823.33962,3385382.76989,1.13545,0.00959,10678877.98024,2000-05-04T02:40:49.979,15091.07092
172.90502,0.58736,-1434.00703,395850.77577,3385381.92705,1.12680,0.00912,10628285.32866,2000-05-03T12:37:35.782,15087.26506
172.91502,0.73514,-1437.32467,395866.14634,3385405.38855,1.13178,0.00941,10634367.87202,2000-05-03T14:18:59.294,15092.28460
172.92501,0.43395,-1421.70291,395767.95023,3385395.48928,1.13712,0.00829,10656275.04478,2000-05-03T20:24:06.135,15088.65584
172.93498,0.32935,-1413.84052,395715.29125,3385384.47176,1.13082,0.00884,10771176.41149,2000-05-05T04:19:13.278,15108.37564
172.94501,0.65832,-1433.15185,395876.14528,3385366.98915,1.13101,0.01284,10637114.59275,2000-05-03T15:04:45.264,15085.20941
172.95499,0.45070,-1427.49573,395758.75262,3385410.71641,1.13078,0.01144,10763266.99613,2000-05-05T02:07:19.631,15100.24655
172.96499,0.70526,-1434.19716,395844.65248,3385384.46527,1.12893,0.00952,10573723.14555,2000-05-02T21:28:24.455,15078.22349
172.97502,0.38522,-1416.27594,395793.11113,3385374.55639,1.13335,0.00942,10714059.72028,2000-05-04T12:27:12.553,15096.98195
172.98501,0.72459,-1432.69385,395881.23402,3385384.73271,1.13293,0.00884,10693572.40320,2000-05-04T06:45:47.952,15096.40042
172.99499,0.20640,-1406.98467,395676.59895,3385394.63947,1.13537,0.00998,10756850.37982,2000-05-05T00:20:27.042,15103.93966
173.00499,0.66172,-1424.21333,395854.84185,3385374.84752,1.14040,0.00861,10712499.02317,2000-05-04T12:01:11.106,15098.96135
173.01500,0.71950,-1432.10924,395841.52756,3385413.67796,1.13865,0.00963,10705754.47885,2000-05-04T10:08:48.455,15097.57157
173.02500,0.45688,-1422.17855,395798.14897,3385387.46232,1.14013,0.00808,10760977.84130,2000-05-05T01:29:11.225,15104.68983
173.03503,0.66145,-1427.05655,395846.63910,3385376.89384,1.13436,0.00848,10775567.29388,2000-05-05T05:32:18.416,15110.43971
173.04500,0.37668,-1416.17188,395710.86327,3385428.41789,1.12763,0.00739,10824843.30603,2000-05-05T19:13:41.373,15114.40779
173.05499,0.76280,-1430.85649,395886.26014,3385415.32232,1.13199,0.01061,10770839.29824,2000-05-05T04:13:46.127,15107.11656
173.06500,0.25379,-1400.63265,395685.25076,3385407.78370,1.13832,0.01137,10747374.22116,2000-05-04T21:42:33.626,15101.47805
173.07499,0.73070,-1423.64352,395867.17441,3385405.10586,1.13654,0.00976,10722135.68195,2000-05-04T14:41:53.042,15097.80604
173.08499,0.28389,-1402.00435,395701.29082,3385395.05588,1.13970,0.00884,10691652.53296,2000-05-04T06:13:47.824,15094.58726
173.09502,0.40677,-1405.08470,395748.94656,3385383.86672,1.13488,0.00994,10719330.13043,2000-05-04T13:55:03.175,15101.39313
173.10499,0.57003,-1411.41535,395809.75652,3385391.01004,1.13920,0.01064,10680430.53451,2000-05-04T03:06:51.901,15094.63878
173.11500,0.66793,-1417.65542,395875.27154,3385372.46828,1.13756,0.01090,10814146.69788,2000-05-05T16:15:21.307,15114.36428
173.12500,0.44166,-1417.40105,395728.20892,3385417.65178,1.12750,0.01047,10670971.42830,2000-05-04T00:28:57.185,15093.82577
173.13500,0.50219,-1413.26834,395808.43275,3385356.76650,1.12613,0.01078,10738322.19014,2000-05-04T19:11:30.749,15103.08734
173.14500,0.50255,-1418.61619,395792.96856,3385376.84050,1.12266,0.01046,10716558.61571,2000-05-04T13:08:46.640,15100.25160
173.15499,0.81927,-1433.73471,395913.04137,3385388.26739,1.12257,0.01124,10728195.87849,2000-05-04T16:22:52.143,15098.43065
173.16499,0.35850,-1405.96029,395709.33332,3385403.26097,1.12982,0.01101,10711045.49399,2000-05-04T11:36:44.830,15097.90708
173.17500,0.51550,-1412.27357,395831.05043,3385356.60081,1.12435,0.01299,10763441.42155,2000-05-05T02:10:07.630,15107.73331
173.18500,0.26130,-1405.78795,395668.77569,3385409.12465,1.12893,0.01410,10637100.27412,2000-05-03T15:04:31.956,15092.45892
173.19501,0.33732,-1408.07651,395710.10181,3385389.12665,1.13466,0.01261,10722582.37654,2000-05-04T14:49:14.117,15102.44209
173.20500,0.41753,-1412.23241,395756.92494,3385380.26899,1.13317,0.00958,10706805.01581,2000-05-04T10:26:12.996,15095.61989
173.21499,0.27966,-1410.44362,395697.71999,3385385.51782,1.13590,0.00823,10750414.39325,2000-05-04T22:33:11.543,15102.93632
173.22501,0.52680,-1416.73619,395790.19814,3385360.18143,1.13077,0.00792,10726093.27810,2000-05-04T15:47:38.271,15103.07065
